"Not paid ",false,"             Who We are: PowerHouse Growers is a multimedia platform connecting individuals and businesses who are looking for, or interested in finding tools and resources to sustainably incorporate urban agricul&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-DeveloperProgrammer-I8942224,"Web Developer/Programmer Job at PowerHouse Growers in Virtual","Part Time"
"Paid Opportunity",false,"             Perks to being a Code Intern at Code - As an intern you are an intimate part of the entire design process from the initial design concept, to prototype, to testing, to mass production. - Gain real-wor&#8230;         ","Draper, UT ","             Application Deadline:   Available Year-round 
                     ",/computer-science/IT-Intern-I9019490,"IT Intern Job at Code Corporation in Draper, UT","Part Time"
"Not paid ",true,"             WindowsWear.com is looking for a web developer. Be part of an amazing, global team and work with the industry's best brands. WindowsWear has been featured in Vogue, ELLE, Glamour, Redbook. Internship &#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-Developer-Internship-I2216151,"Web Developer Internship Job at WindowsWear.com in New York, NY","Part Time"
"Paid Opportunity",false,"             Looking for Software Developer Responsible for the coding, innovative design and layout of our website. You will build our website from concept all the way to completion from the bottom up, fashioning&#8230;         ","Chicago, IL ","             Application Deadline:   6/23/2015 
                     ",/computer-science/Looking-for-Software-Developer-for-Entry-Level,"Looking for Software Developer for Entry Level Job at National software Management in Chicago, IL","Full Time"
"Not paid ",false,"              JSON Consulting is IT Consulting and Development firm from India. We are fast growing Software Development Company providing excellent software solution services all around the world with High qualit&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/it/Web-Designer-Web-Developer-I8692062,"Web Designer/ Web Developer  Job at JSON Consulting Services in Virtual","Part Time"
"Paid Opportunity",false,"             Promatrix Corp is one among the fastest growing IT companies around the globe delivering solutions in the field of Information Technology.We deliver unmatched Consulting and Outsourcing solutions for &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Hiring-people-for-Multiple-IT-TECHNOLOGIES-192-positions-I7362440,"Hiring people for Multiple IT TECHNOLOGIES   192 positions   Job at promatrixcorp in Virtual","Full Time"
"Not paid ",false,"             FV magazine endeavors to showcase the work of some of the world's best artisans and emerging photographers , stylists , writers to create a forum that inspires the passionate, about the beauty of pop &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/it/Web-Developer-Interns-I1224641,"Web Developer Interns Job at FV MAGAZINE in Virtual","Part Time"
"Paid Opportunity",true,"             Job Description Responsible for the systematic approach to the development of requirements, design, implementation, test, and maintenance of software components. * Foster process improvement * Perform&#8230;         ","Agawam, MA ","             Application Deadline:   6/27/2015 
                     ",/computer-science/Software-Engineer-I1670547,"Software Engineer Job at CGI Group Inc. in Agawam, MA","Part Time"
"Paid Opportunity",false,"             Ascent Digital Media, a new full-service digital micro agency based in Hunterdon County, is looking for a talented web developer for a part-time summer opportunity. If you have great critical thinking&#8230;         ","Flemington, NJ ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-Developer-Opportunity-for-PartTime-Front-Back-End-Web-Ninja,"Web Developer - Opportunity  for Part-Time Front &amp; Back End Web Ninja Job at Ascent Digital Media in Flemington, NJ","Part Time"
"Paid Opportunity",true,"             Pro-Tek is a 500+member team of IT professionals who enable our clients to leverage end-to-end expertise in software development. They have deep understanding of the global IT industry and a successfu&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Programmer-Analyst-I5144120,"Programmer Analyst Job at Pro-Tek Consulting in New York, NY","Full Time"
"Not paid ",false,"             Elle Investments is a nascent, small, quantitative hedge fund based in Houston, Texas that applies a variety of strategies to investing and trading in the stock market. The firm is a start-up and our &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Summer-Programmer-Virtual-Internship-I5443745,"Summer Programmer Virtual Internship Job at Elle Investments in Virtual","Full Time"
"Paid Opportunity",true,"             Pro-Tek is a 500+member team of IT professionals who enable our clients to leverage end-to-end expertise in software development. They have deep understanding of the global IT industry and a successfu&#8230;         ","Iselin, NJ ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Programmer-Analyst-I3460350,"Programmer Analyst Job at Pro-Tek Consulting in Iselin, NJ","Full Time"
"Paid Opportunity",true,"             Pro-Tek is a 500+member team of IT professionals who enable our clients to leverage end-to-end expertise in software development. They have deep understanding of the global IT industry and a successfu&#8230;         ","Houston, TX ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Programmer-Analyst-I2326178,"Programmer Analyst Job at Pro-Tek Consulting in Houston, TX","Full Time"
"Paid Opportunity",false,"              2+years of experience in developing front-end and user interface code for large scale web sites, 1+ years of experience coding in HTML, JavaScript and CSS. Strong HTML5/CSS3 skills with solid knowled&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/UI-Developer-I9335008,"UI Developer  Job at SCM Data Inc in Virtual","Part Time"
